acousticness,artists,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,popularity,speechiness,tempo,valence,year,Song,Weeks on Chart,Average Previous Week Position,Week Position
0.304,the bangles,0.589,228600,0.54,0.0,11,0.45,-10.816,28,0.029,120.698,0.677,1986,if she knew what she wants,14,54.0,129.0
0.0105,aretha franklin,0.5539999999999999,303240,0.8440000000000001,0.0291,11,0.184,-11.174,38,0.0508,122.544,0.757,1986,jumpin jack flash,11,62.0,144.0
0.614,nancy martinez,0.8079999999999999,250293,0.7509999999999999,0.0158,11,0.0614,-12.246,31,0.059,115.754,0.911,1986,for tonight,21,44.0,124.0
0.282,sting,0.7759999999999999,295560,0.835,0.00025,0,0.243,-12.986,39,0.035,116.548,0.977,1987,well be together,18,69.0,169.0
0.22,squeeze,0.732,197107,0.545,0.0,5,0.3229999999999999,-11.745,36,0.031,125.932,0.971,1987,hourglass,19,57.0,155.0
0.0268,belinda carlisle,0.6459999999999999,266307,0.653,5.24e-06,2,0.0567,-12.106,31,0.0408,125.925,0.675,1987,circle in the sand,17,68.0,169.0
0.0184,foreigner,0.622,250773,0.873,0.00035,9,0.0997,-7.03,36,0.0339,120.142,0.58,1987,heart turns to stone,10,29.0,80.0
0.143,smokey robinson,0.752,247000,0.336,1.29e-06,2,0.0671,-15.097,32,0.0268,89.631,0.7829999999999999,1987,one heartbeat,19,61.0,164.0
0.0933,rod stewart,0.608,245320,0.6609999999999999,0.000956,4,0.224,-12.061,30,0.0276,101.978,0.5670000000000001,1988,forever young,24,55.0,160.0
0.0434,poison,0.468,223407,0.969,0.0,1,0.329,-3.4,34,0.109,129.171,0.504,1988,nothin but a good time,19,63.0,171.0
0.407,taylor dayne,0.73,228000,0.906,2.64e-05,7,0.288,-4.729,33,0.0412,130.267,0.959,1988,dont rush me,20,73.0,178.0
0.0948,chicago,0.361,225427,0.6,4.2100000000000014e-05,5,0.0814,-5.862,35,0.0307,142.61,0.289,1988,we can last forever,12,34.0,82.0
0.63,the robert cray band,0.7070000000000001,226507,0.501,6.829999999999999e-05,8,0.0482,-12.143,45,0.0287,113.263,0.7909999999999999,1988,dont be afraid of the dark,6,17.0,47.0
0.106,jane wiedlin,0.536,244240,0.8009999999999999,0.0906,4,0.29,-11.521,44,0.0282,143.048,0.862,1988,rush hour,19,61.0,165.0
0.213,reo speedwagon,0.508,225200,0.953,0.00646,7,0.131,-6.194,32,0.0701,105.726,0.7040000000000001,1988,dont let him go,14,54.0,138.0
0.0744,aerosmith,0.409,240693,0.926,4.22e-05,7,0.347,-9.374,32,0.0326,132.203,0.889,1988,chip away the stone,3,20.0,42.0
0.0268,bon jovi,0.259,358760,0.912,1.98e-06,2,0.241,-5.665,36,0.0728,99.738,0.283,1988,lay your hands on me,16,73.0,169.0
0.00269,stryper,0.539,250040,0.727,5.39e-05,8,0.0496,-9.945,35,0.0313,117.577,0.5770000000000001,1988,always there for you,8,23.0,53.0
0.122,chicago,0.537,256200,0.7070000000000001,0.0,0,0.181,-8.104,29,0.0269,88.141,0.232,1988,what kind of man would i be,18,68.0,173.0
0.00468,paula abdul,0.731,231921,0.779,0.00134,1,0.0525,-9.126,32,0.0454,116.233,0.954,1988,knocked out,13,38.0,107.0
0.329,jermaine jackson,0.853,271013,0.484,0.00013,3,0.0569,-8.634,33,0.068,94.849,0.778,1989,dont take it personal,11,28.0,65.0
0.0352,calloway,0.733,304200,0.7809999999999999,0.00793,0,0.147,-10.265,30,0.0857,114.181,0.8690000000000001,1989,i wanna be rich,23,70.0,178.0
0.547,madonna,0.5760000000000001,298760,0.268,5.17e-05,0,0.118,-14.313,41,0.0294,115.952,0.175,1989,oh father,13,65.0,145.0
0.0886,electric boys,0.561,264827,0.927,0.0133,7,0.343,-9.808,29,0.0586,93.209,0.11,1989,all lips n hips,6,17.0,44.0
0.00219,dino,0.764,376573,0.58,0.0551,9,0.146,-15.2,30,0.093,121.343,0.81,1989,summergirls,12,36.0,91.0
0.00154,saraya,0.352,321440,0.7709999999999999,0.00322,2,0.183,-9.224,34,0.0371,103.713,0.251,1989,love has taken its toll,9,22.0,65.0
0.396,elton john,0.463,298027,0.624,1.31e-05,3,0.0712,-9.174,44,0.0437,205.275,0.547,1990,you gotta love someone,13,42.0,104.0
0.000355,mc hammer,0.8959999999999999,272200,0.715,0.34,7,0.0433,-12.978,37,0.0917,124.107,0.72,1990,here comes the hammer,14,28.0,84.0
0.0944,sweet sensation,0.493,315160,0.453,0.00467,3,0.1,-10.878,35,0.0248,143.725,0.188,1990,if wishes came true,20,75.0,180.0
0.328,madonna,0.6779999999999999,232627,0.7829999999999999,0.000133,2,0.047,-8.288,40,0.0478,132.017,0.802,1990,cherish,15,78.0,178.0
0.78,elton john,0.5539999999999999,240800,0.33,3.43e-06,3,0.107,-10.866,66,0.03,128.214,0.297,1990,your song,14,72.0,167.0
0.0438,jude cole,0.611,217933,0.815,3.12e-05,9,0.154,-6.301,33,0.0356,120.985,0.7,1990,baby its tonight,18,62.0,153.0
0.219,linda clifford,0.659,588800,0.871,0.00935,5,0.145,-9.2,31,0.046,106.413,0.85,1990,runaway love,11,15.0,44.0
0.325,sonny  cher,0.503,155293,0.477,2.36e-06,10,0.093,-14.039,37,0.0449,79.414,0.5770000000000001,1990,all i ever need is you,15,71.0,169.0
0.227,elton john,0.7559999999999999,308200,0.534,0.00163,1,0.0603,-9.056,52,0.0256,111.314,0.386,1990,sacrifice,17,59.0,149.0
0.0314,ll cool j,0.7909999999999999,289693,0.759,0.674,10,0.255,-7.377999999999999,34,0.129,102.382,0.619,1990,mama said knock you out,16,59.0,151.0
0.0761,hifive,0.644,283067,0.674,0.0,6,0.0659,-6.9979999999999976,31,0.0345,155.907,0.6559999999999999,1990,quality time,17,45.0,113.0
0.0065099999999999,spin doctors,0.449,277933,0.915,6.24e-05,7,0.305,-9.373,37,0.0634,111.696,0.509,1991,jimmy olsens blues,9,16.0,40.0
0.209,erasure,0.613,266267,0.655,0.000754,5,0.171,-12.989,36,0.0302,129.906,0.69,1991,chorus,11,13.0,31.0
0.413,bonnie raitt,0.718,303800,0.611,0.000233,5,0.159,-11.858,35,0.0392,115.915,0.6559999999999999,1991,not the only one,17,38.0,120.0
0.7959999999999999,freddy fender,0.736,166673,0.263,3.56e-06,7,0.103,-9.969,38,0.0278,98.333,0.499,1991,vaya con dios,6,30.0,75.0
0.383,the escape club,0.57,347867,0.385,0.0012,1,0.0924,-12.027,32,0.0251,99.86,0.188,1991,ill be there,25,63.0,167.0
0.0545,tara kemp,0.7390000000000001,284345,0.675,0.0112,1,0.0632,-9.194,34,0.0444,100.054,0.643,1991,hold you tight,22,72.0,176.0
0.484,karyn white,0.68,247160,0.941,7.43e-05,1,0.0656,-7.508999999999999,36,0.0374,110.264,0.823,1991,romantic,20,83.0,180.0
0.225,paul young,0.61,250160,0.39,0.0,10,0.0888,-12.959,51,0.0576,88.98899999999998,0.536,1991,wherever i lay my hat thats my home,7,21.0,55.0
0.0256,bryan adams,0.537,269133,0.88,0.0,9,0.467,-6.8729999999999976,36,0.0404,113.045,0.508,1991,cant stop this thing we started,20,84.0,178.0
0.0105,the commitments,0.366,272667,0.387,8.63e-05,1,0.213,-13.329,46,0.044,107.131,0.124,1991,try a little tenderness,4,29.0,60.0
0.00247,april wine,0.4320000000000001,217027,0.903,0.00539,9,0.135,-4.857,35,0.0868,140.80100000000004,0.655,1991,roller,11,49.0,120.0
0.179,rem,0.6659999999999999,268427,0.855,1.2e-06,9,0.0987,-5.051,40,0.0295,125.639,0.8029999999999999,1991,losing my religion,21,72.0,175.0
0.607,lisa stansfield,0.583,317373,0.338,9.86e-06,7,0.0708,-13.63,34,0.064,141.889,0.378,1991,all woman,17,33.0,80.0
0.00158,john mellencamp,0.665,197693,0.887,0.000957,7,0.101,-4.45,35,0.0328,119.32,0.908,1991,again tonight,13,45.0,116.0
0.127,peter gabriel,0.7,363093,0.889,0.000374,6,0.261,-5.027,34,0.0764,108.515,0.6809999999999999,1992,steam,15,48.0,124.0
0.116,peter cetera,0.5579999999999999,249107,0.915,8.5e-06,2,0.313,-8.501,43,0.0444,184.78,0.758,1992,restless heart,20,49.0,118.0
0.0494,glenn frey,0.6629999999999999,358000,0.6940000000000001,3.41e-05,9,0.0581,-8.333,45,0.0282,127.305,0.401,1992,part of me part of you,13,31.0,82.0
0.0103,jon secada,0.662,239267,0.8909999999999999,3.64e-06,3,0.634,-7.245,41,0.0349,107.75,0.743,1992,do you believe in us,30,69.0,158.0
0.0173,bon jovi,0.645,283133,0.967,0.00246,5,0.0817,-2.818,49,0.0364,124.292,0.862,1992,ill sleep when im dead,4,3.0,5.0
0.00185,silk,0.6970000000000001,318933,0.544,0.0,6,0.223,-8.879,35,0.0602,94.303,0.526,1992,happy days,5,10.0,25.0
0.0408,def leppard,0.389,255624,0.916,0.0,2,0.28,-6.481,41,0.0513,205.733,0.5820000000000001,1992,make love like a man,10,49.0,116.0
0.000573,ace of base,0.669,223227,0.931,0.56,11,0.106,-7.1610000000000005,45,0.0488,102.079,0.8290000000000001,1993,living in danger,20,62.0,145.0
0.768,sheryl crow,0.585,189987,0.276,8.27e-05,2,0.11,-15.175,37,0.0319,154.593,0.591,1993,strong enough,26,78.0,173.0
0.44,the hollies,0.7609999999999999,197133,0.7879999999999999,0.00531,4,0.341,-11.672,45,0.0596,138.90200000000002,0.768,1993,long cool woman in a black dress,15,82.0,178.0
0.0468,too hort,0.951,343733,0.51,3.04e-06,1,0.211,-9.75,34,0.178,103.065,0.386,1993,money in the ghetto,3,9.0,18.0
0.316,queen latifah,0.677,268067,0.365,0.0541,7,0.222,-18.719,35,0.305,173.861,0.26,1993,just another day,11,37.0,84.0
0.000819,new order,0.504,249840,0.966,0.0747,5,0.226,-3.116,33,0.0329,129.595,0.742,1993,regret,19,49.0,131.0
0.0664,bob seger,0.589,241175,0.7440000000000001,3.91e-06,9,0.0644,-5.675,38,0.0405,108.855,0.644,1994,youll accompny me,16,63.0,156.0
0.0724,boston,0.362,333973,0.578,0.00119,7,0.0999,-10.134,39,0.0369,113.015,0.153,1994,i need your love,10,32.0,89.0
0.182,john mellencamp,0.765,180427,0.847,0.0017,6,0.0401,-6.629,39,0.0308,128.505,0.861,1994,dance naked,17,38.0,107.0
0.0179,aerosmith,0.436,240533,0.792,0.0,9,0.0828,-3.375,37,0.0341,77.523,0.459,1994,blind man,14,38.0,95.0
0.332,seal,0.306,330267,0.762,0.00605,5,0.0835,-7.519,45,0.051,99.903,0.15,1994,prayer for the dying,20,67.0,144.0
0.0546,bob seger,0.505,223022,0.758,0.00257,8,0.26,-5.37,37,0.0315,139.865,0.501,1994,mainstreet,10,54.0,138.0
0.23,r kelly,0.701,330720,0.515,0.0,4,0.262,-7.899,38,0.0326,120.202,0.232,1995,i cant sleep baby if i,20,85.0,173.0
0.398,jon b,0.696,258107,0.521,0.0,0,0.339,-9.32,37,0.0339,93.056,0.6459999999999999,1995,pretty girl,20,61.0,136.0
0.0195,group home,0.708,321627,0.7759999999999999,2.05e-06,4,0.216,-7.377999999999999,43,0.278,91.283,0.379,1995,supa star,5,10.0,27.0
0.263,luniz,0.521,309027,0.767,0.0,1,0.103,-6.778,44,0.402,174.774,0.6920000000000001,1995,i got 5 on it,25,75.0,167.0
0.429,ty herndon,0.531,220867,0.5,0.0,0,0.1639999999999999,-8.94,38,0.026,142.382,0.27,1995,what mattered most,3,6.0,18.0
0.64,kenny g,0.265,361467,0.31,0.00349,10,0.185,-12.247,48,0.0359,181.174,0.194,1996,the moment,14,27.0,67.0
0.224,ronnie milsap,0.527,237333,0.616,1.71e-06,7,0.0843,-9.82,38,0.0302,139.705,0.459,1996,smoky mountain rain,21,53.0,138.0
0.117,van halen,0.44,292160,0.927,0.0,0,0.111,-5.447,41,0.0516,141.105,0.513,1996,dreams,14,57.0,142.0
0.0268,mass production,0.86,378240,0.763,0.0108,7,0.19,-9.482,37,0.132,127.738,0.937,1996,firecracker,10,43.0,104.0
0.677,r kelly,0.505,378573,0.411,1.23e-05,8,0.0605,-8.273,46,0.0255,80.94800000000002,0.124,1996,if i could turn back the hands of time,17,57.0,160.0
0.255,men at work,0.708,271707,0.605,2.2e-05,11,0.0838,-4.71,48,0.0287,106.297,0.936,1996,its a mistake,15,79.0,171.0
0.00495,le click,0.846,233467,0.72,1.6899999999999994e-05,11,0.329,-7.096,46,0.0506,133.658,0.8640000000000001,1996,tonight is the night,20,14.0,58.0
0.0342,utfo,0.925,311360,0.955,0.0,1,0.198,-6.317,37,0.292,100.429,0.6409999999999999,1996,roxanne roxanne,5,15.0,42.0
0.119,montell jordan,0.742,241533,0.424,0.0104,0,0.263,-5.6960000000000015,36,0.0457,79.956,0.414,1996,falling,20,65.0,149.0
0.417,tom jones,0.616,170893,0.731,0.000716,4,0.725,-7.282,42,0.0569,91.444,0.909,1997,help yourself,8,53.0,118.0
0.932,charlie rich,0.547,141773,0.28,0.00782,5,0.188,-14.353,41,0.027,103.342,0.653,1997,there wont be anymore,15,61.0,149.0
0.742,david bowie,0.456,226667,0.328,5.39e-06,0,0.162,-16.131,48,0.0603,80.808,0.332,1997,space oddity,14,68.0,155.0
0.305,five for fighting,0.523,222160,0.464,0.0,0,0.0992,-8.912,36,0.0288,106.547,0.176,1997,superman its not easy,35,67.0,156.0
0.0556,robbie williams,0.545,247573,0.902,0.0,6,0.196,-5.3020000000000005,55,0.0471,91.251,0.777,1998,millennium,4,23.0,51.0
0.113,dru hill,0.691,275267,0.397,0.0,9,0.184,-6.257999999999999,39,0.0655,62.127,0.584,1998,you are everything,10,10.0,29.0
0.0109,whitney houston,0.609,259533,0.563,7.76e-06,5,0.156,-6.284,48,0.0328,148.94899999999996,0.306,1998,i learned from the best,11,47.0,133.0
0.107,tyrese,0.731,294400,0.405,0.0,3,0.0602,-7.927,37,0.0587,112.918,0.54,1998,how you gonna act like that,25,76.0,169.0
0.0722,dire straits,0.726,348760,0.802,0.0348,5,0.339,-10.059,36,0.0302,148.208,0.925,1998,sultans of swing,15,82.0,175.0
0.025,tlc,0.736,214440,0.6659999999999999,0.000666,8,0.0682,-4.268,47,0.0783,92.927,0.578,1999,no scrubs,28,89.0,180.0
0.321,taylor dayne,0.617,270600,0.405,4.97e-06,7,0.102,-10.975,44,0.0227,85.302,0.433,1999,ill always love you,30,60.0,176.0
0.00256,sniff n the tears,0.745,241733,0.794,0.0158,11,0.0933,-8.011000000000001,41,0.0383,133.047,0.978,1999,drivers seat,15,63.0,155.0
0.0387,tlc,0.8370000000000001,255160,0.784,0.471,9,0.32,-3.874,43,0.0866,145.578,0.836,1999,silly ho,9,26.0,75.0
0.3670000000000001,stevie wonder,0.602,183640,0.448,0.0,10,0.0938,-7.9220000000000015,47,0.0291,104.843,0.701,1999,blowin in the wind,10,75.0,165.0
0.0144,joe diffie,0.5589999999999999,210693,0.639,1.12e-06,10,0.14,-5.087,39,0.0272,75.47800000000002,0.234,1999,a night to remember,20,42.0,113.0
0.731,petula clark,0.498,184667,0.552,0.0,4,0.134,-9.37,45,0.0399,118.427,0.5539999999999999,1999,downtown,15,86.0,180.0
0.0981,keith murray,0.726,223573,0.622,0.0,0,0.315,-10.322,39,0.335,93.217,0.51,1999,the most beautifullest thing in this world,18,36.0,91.0
0.00328,blaque,0.867,306693,0.42,3.18e-06,1,0.0887,-9.478,40,0.1669999999999999,121.66,0.3670000000000001,1999,808,20,74.0,167.0
0.223,inoj,0.7759999999999999,255673,0.563,0.00611,0,0.0681,-8.84,43,0.0324,131.72799999999998,0.395,1999,time after time,16,84.0,171.0
0.575,billy preston,0.809,157667,0.726,0.235,9,0.18,-8.209,39,0.0274,102.779,0.92,2000,nothing from nothing,18,78.0,180.0
0.101,billy gilman,0.442,249840,0.447,0.0,0,0.0962,-8.838,39,0.0252,149.65200000000004,0.16,2000,one voice,19,37.0,113.0
0.425,kelly price,0.5770000000000001,380333,0.349,0.0,8,0.134,-7.77,40,0.0312,124.01,0.131,2000,as we lay,8,26.0,65.0
0.132,the black crowes,0.6409999999999999,274027,0.8540000000000001,0.0,7,0.1,-4.628,39,0.0274,114.433,0.679,2000,jealous again,9,18.0,45.0
0.0814,mokenstef,0.616,253040,0.535,0.0924,11,0.121,-8.789,38,0.0379,64.979,0.391,2000,hes mine,23,74.0,169.0
0.328,rose royce,0.727,200574,0.664,2.5e-06,9,0.0434,-6.6110000000000015,40,0.181,115.171,0.785,2000,car wash,23,70.0,180.0
0.165,deep purple,0.4970000000000001,207467,0.787,0.522,9,0.17,-11.039,40,0.0734,134.59799999999998,0.812,2000,black night,6,26.0,62.0
0.00239,coldplay,0.429,266773,0.6609999999999999,0.00013,11,0.234,-7.227,51,0.0281,173.365,0.285,2000,yellow,20,28.0,95.0
0.0838,das efx,0.866,221093,0.534,0.0,5,0.0848,-10.407,43,0.321,98.852,0.619,2001,they want efx,20,58.0,136.0
0.189,no doubt,0.691,240467,0.61,2.380000000000001e-05,0,0.0885,-7.023,42,0.0275,113.127,0.363,2001,running,6,28.0,69.0
0.0164,outkast,0.73,238027,0.613,1.73e-05,5,0.1,-8.241,42,0.258,165.959,0.954,2001,so fresh so clean,20,51.0,127.0
0.0453,swv,0.841,278467,0.552,0.00154,7,0.0533,-10.345,42,0.0498,99.018,0.596,2001,im so into you,27,76.0,171.0
0.114,the monkees,0.609,168053,0.818,0.316,5,0.0999,-4.62,46,0.0425,78.955,0.922,2001,a little bit me a little bit you,10,90.0,178.0
0.106,the pointer sisters,0.589,233400,0.733,0.00328,5,0.111,-8.809,50,0.0399,182.364,0.913,2001,im so excited,40,53.0,165.0
0.373,switch,0.609,324440,0.6779999999999999,0.00179,4,0.114,-10.26,40,0.0661,77.65100000000002,0.741,2001,therell never be,13,44.0,116.0
0.0611,reflex,0.685,237333,0.957,0.00025,11,0.317,-8.214,46,0.0445,127.27,0.809,2001,the politics of dancing,21,48.0,138.0
0.0264,otown,0.823,210400,0.7,0.0,0,0.0531,-5.042,47,0.035,108.019,0.75,2001,liquid dreams,12,76.0,164.0
0.053,the cars,0.655,236733,0.8370000000000001,0.0137,5,0.104,-7.984,46,0.0264,141.68,0.928,2002,tonight she comes,17,74.0,169.0
0.114,johnny cash,0.489,156160,0.426,0.0504,9,0.117,-9.762,46,0.0393,81.354,0.521,2002,flesh and blood,7,36.0,84.0
0.00659,los bravos,0.601,141427,0.913,0.0125,1,0.0713,-4.681,49,0.134,115.348,0.91,2002,bring a little lovin,7,35.0,89.0
0.038,blondie,0.5479999999999999,249427,0.8,0.00255,9,0.0678,-6.926,58,0.0597,159.654,0.805,2002,maria,6,8.0,15.0
0.431,johnny cash,0.721,167667,0.613,0.000565,9,0.205,-9.26,46,0.0302,98.477,0.812,2002,the one on the right is on the left,6,38.0,98.0
0.0398,jennifer lopez,0.741,222040,0.575,0.127,10,0.0853,-5.416,47,0.0555,93.992,0.345,2002,im glad,16,38.0,124.0
0.171,keith urban,0.6559999999999999,255747,0.792,0.0016,2,0.0357,-6.65,42,0.039,119.791,0.885,2002,who wouldnt wanna be me,20,52.0,127.0
0.000273,filter,0.501,334933,0.785,0.0128,7,0.36,-6.205,45,0.0329,94.109,0.21,2002,where do we go from here,5,4.0,11.0
0.535,chicago,0.593,230933,0.562,0.0,6,0.13,-7.393,45,0.0274,74.031,0.314,2002,youre the inspiration,22,68.0,176.0
0.125,dierks bentley,0.528,228438,0.871,0.0,9,0.23,-8.01,42,0.122,181.903,0.675,2003,how am i doin,16,39.0,93.0
0.272,frankie valli,0.446,212627,0.489,0.0,11,0.16,-10.26,47,0.033,137.829,0.396,2003,my eyes adored you,23,66.0,180.0
0.43,ludacris,0.764,252840,0.622,0.0,11,0.144,-6.355,42,0.249,161.486,0.6709999999999999,2003,diamond in the back,3,6.0,11.0
0.000184,godsmack,0.245,259133,0.96,0.00268,7,0.0718,-4.718999999999999,46,0.175,184.042,0.3720000000000001,2003,straight out of line,8,17.0,38.0
0.0747,stacie orrico,0.377,221587,0.904,0.0,4,0.334,-3.634,54,0.307,200.566,0.595,2003,stuck,11,33.0,87.0
0.062,madonna,0.792,276360,0.797,0.00325,0,0.0896,-5.166,54,0.0901,123.993,0.491,2003,die another day,17,66.0,167.0
0.0128,josh kelley,0.546,225600,0.852,0.0,9,0.128,-5.058,42,0.0365,96.907,0.831,2003,amazing,20,14.0,38.0
0.000306,puddle of mudd,0.388,238467,0.943,0.0,8,0.168,-2.927,44,0.104,154.721,0.162,2003,away from me,16,20.0,51.0
0.103,daddy yankee,0.809,202933,0.691,0.0,5,0.284,-6.573,50,0.079,95.008,0.758,2004,like you,7,8.0,40.0
0.0415,gretchen wilson,0.502,205973,0.68,3.700000000000001e-06,4,0.362,-5.7070000000000025,43,0.0322,148.608,0.381,2004,homewrecker,13,30.0,80.0
0.336,pearl jam,0.618,196667,0.741,0.0,7,0.103,-5.18,57,0.0277,112.029,0.722,2004,last kiss,21,79.0,178.0
0.0718,juvenile wacko  skip,0.838,270333,0.942,0.0,5,0.142,-2.353,42,0.395,79.935,0.961,2004,nolia clap,20,45.0,125.0
0.0205,nelly,0.897,243560,0.835,3.41e-06,4,0.0846,-3.998,43,0.0652,105.627,0.885,2004,flap your wings,11,38.0,87.0
0.001,the cranberries,0.5329999999999999,254227,0.866,0.000446,4,0.524,-6.367000000000001,45,0.0499,128.489,0.395,2005,dreams,20,42.0,105.0
0.134,deep purple,0.608,334240,0.688,0.206,5,0.0951,-7.655,44,0.0296,114.414,0.7490000000000001,2005,smoke on the water,16,75.0,175.0
0.0337,eminem,0.95,284800,0.6509999999999999,0.0,5,0.0424,-4.226,48,0.0547,104.495,0.777,2005,the real slim shady,19,72.0,175.0
0.85,connie francis,0.327,164413,0.262,0.0,5,0.193,-9.49,48,0.0446,190.806,0.421,2005,youre gonna miss me,10,54.0,120.0
0.638,christopher cross,0.319,256920,0.398,0.000245,9,0.25,-11.097,54,0.0381,73.64699999999998,0.161,2005,sailing,21,67.0,180.0
0.000521,pretty ricky,0.667,239073,0.523,0.0,1,0.0984,-5.817,47,0.0311,136.54399999999998,0.18,2005,grind with me,22,74.0,169.0
0.185,chris cagle,0.526,234653,0.569,0.0,1,0.0812,-5.7860000000000005,43,0.0259,147.87,0.357,2005,miss me baby,14,20.0,60.0
0.000269,backstreet boys,0.7090000000000001,231187,0.555,0.0,2,0.0804,-3.506,54,0.0348,106.0,0.638,2005,just want you to know,4,20.0,55.0
0.0537,eminem,0.619,281133,0.746,0.0,10,0.295,-5.479,48,0.36,149.944,0.757,2005,when im gone,17,66.0,167.0
0.5660000000000001,roy orbison,0.652,211227,0.634,1.08e-06,9,0.15,-9.914,51,0.0261,114.681,0.674,2006,you got it,18,66.0,165.0
0.602,the chilites,0.621,310747,0.413,4.88e-06,4,0.145,-12.274,46,0.0348,139.491,0.338,2006,have you seen her,14,87.0,176.0
0.0008359999999999,vanessa hudgens,0.65,166867,0.868,1.6100000000000002e-05,5,0.245,-3.988,49,0.084,87.961,0.71,2006,come back to me,19,24.0,82.0
0.0499,the wreckers,0.513,211533,0.72,0.0,6,0.0535,-4.488,44,0.0273,164.09900000000005,0.5,2006,leave the pieces,20,51.0,120.0
0.00145,plain white ts,0.448,224853,0.8140000000000001,0.0,1,0.104,-4.601,46,0.0337,161.93,0.523,2006,hate i really dont like you,5,27.0,58.0
0.0169,mario vazquez,0.593,223613,0.6509999999999999,0.0,9,0.141,-6.904,50,0.135,86.535,0.3229999999999999,2006,gallery,20,46.0,118.0
0.053,journey,0.449,252507,0.764,3.88e-06,2,0.129,-7.029,45,0.0636,105.807,0.431,2006,wheel in the sky,8,33.0,78.0
0.664,nancy sinatra,0.727,146469,0.382,0.0,7,0.076,-11.786,52,0.0408,108.213,0.62,2006,sugar town,13,78.0,173.0
0.262,journey,0.403,266253,0.555,0.0,11,0.096,-7.765,46,0.0288,129.421,0.289,2006,faithfully,16,72.0,160.0
0.0225,gym class heroes,0.7609999999999999,235480,0.69,0.0,11,0.34,-5.56,49,0.11,114.987,0.742,2006,clothes off,6,28.0,60.0
0.000454,shannon,0.7829999999999999,214960,0.856,0.196,10,0.221,-5.3020000000000005,47,0.0945,118.093,0.847,2006,let the music play,24,62.0,167.0
0.00172,metro station,0.569,174133,0.7929999999999999,0.00054,0,0.136,-5.041,47,0.0329,139.97899999999998,0.687,2007,seventeen forever,6,37.0,105.0
0.00269,soul for real,0.586,271093,0.6759999999999999,6.14e-05,11,0.091,-8.076,43,0.0599,188.265,0.5379999999999999,2007,candy rain,25,84.0,178.0
0.0769,vic,0.846,227120,0.8140000000000001,0.0,1,0.0588,-4.945,48,0.353,75.01,0.6709999999999999,2007,get silly,17,52.0,129.0
0.000187,godsmack,0.374,259507,0.959,0.00206,7,0.081,-4.695,46,0.14,183.659,0.375,2007,straight out of line,8,17.0,38.0
0.0369,keith urban,0.655,239400,0.747,1.29e-06,4,0.0449,-4.41,47,0.0333,118.054,0.613,2007,youre my better half,20,44.0,122.0
0.0519,hannah montana,0.628,188467,0.941,0.0,0,0.519,-3.305,48,0.0508,143.999,0.85,2007,lifes what you make it,4,58.0,109.0
0.0273,erykah badu,0.399,320973,0.802,0.00387,6,0.187,-7.869,46,0.35,87.818,0.4370000000000001,2007,honey,3,7.0,4.0
0.166,leona lewis,0.642,262293,0.6659999999999999,0.0,5,0.146,-5.29,49,0.0333,104.038,0.195,2007,bleeding love,39,83.0,180.0
0.0123,the fratellis,0.598,197440,0.95,0.0,0,0.329,-5.218999999999999,43,0.139,105.185,0.29,2007,flathead,4,26.0,49.0
0.131,keith urban,0.6659999999999999,224107,0.7,0.0,0,0.254,-6.0829999999999975,47,0.0267,104.021,0.644,2007,but for the grace of god,20,42.0,115.0
0.513,derek  the dominos,0.405,428387,0.799,0.375,5,0.221,-6.615,43,0.0635,113.991,0.274,2007,layla,25,55.0,164.0
7.950000000000001e-05,katy perry,0.706,220227,0.841,0.0,7,0.0688,-3.956,44,0.0418,132.032,0.861,2008,hot n cold,39,82.0,176.0
0.286,toby keith,0.672,165133,0.8640000000000001,0.0,7,0.144,-3.669,45,0.0453,123.903,0.812,2008,im just talkin about tonight,20,52.0,133.0
0.54,toby keith,0.418,195040,0.7170000000000001,3.56e-06,2,0.062,-3.713,45,0.0426,110.427,0.358,2008,courtesy of the red white and blue the angry american,20,52.0,136.0
